PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
400,0,0,8.68,-53.37,105.45,0,0,0,0
401,0,0,8.72,-53.19,106.43,0,0,0,0
402,0,0,8.76,-53.01,107.42,0,0,0,0
403,0,0,8.8,-52.84,108.4,0,0,0,0
404,0,0,8.85,-52.66,109.38,0,0,0,0
405,0,0,8.89,-52.49,110.37,0,0,0,0
406,0,0,8.93,-52.31,111.35,0,0,0,0
407,0,0,8.97,-52.13,112.33,0,0,0,0
408,0,0,9.01,-51.96,113.32,0,0,0,0
409,0,0,9.05,-51.78,114.3,0,0,0,0
410,0,0,9.09,-51.61,115.29,0,0,0,0
411,0,0,9.13,-51.44,116.27,0,0,0,0
412,0,0,9.17,-51.26,117.25,0,0,0,0
413,0,0,9.22,-51.09,118.24,0,0,0,0
414,0,0,9.26,-50.91,119.22,0,0,0,0
415,0,0,9.3,-50.74,120.2,0,0,0,0
416,0,0,9.34,-50.57,121.19,0,0,0,0
417,0,0,9.38,-50.4,122.17,0,0,0,0
418,0,0,9.42,-50.22,123.16,0,0,0,0
419,0,0,9.46,-50.05,124.14,0,0,0,0
420,0,0,9.5,-49.88,125.13,0,0,0,0
421,0,0,9.55,-49.71,126.11,0,0,0,0
422,0,0,9.59,-49.54,127.09,0,0,0,0
423,0,0,9.63,-49.37,128.08,0,0,0,0
424,0,0,9.67,-49.2,129.06,0,0,0,0
425,0,0,9.71,-49.03,130.05,0,0,0,0
426,0,0,9.75,-48.86,131.03,0,0,0,0
427,0,0,9.79,-48.69,132.02,0,0,0,0
428,0,0,9.83,-48.52,133,0,0,0,0
429,0,0,9.88,-48.35,133.99,0,0,0,0
430,0,0,9.92,-48.18,134.97,0,0,0,0
431,0,0,9.96,-48.02,135.96,0,0,0,0
432,0,0,10,-47.85,136.94,0,0,0,0
433,0,0,10.04,-47.68,137.93,0,0,0,0
434,0,0,10.08,-47.52,138.91,0,0,0,0
435,0,0,10.12,-47.35,139.9,0,0,0,0
436,0,0,10.16,-47.19,140.88,0,0,0,0
437,0,0,10.21,-47.02,141.87,0,0,0,0
438,0,0,10.25,-46.86,142.86,0,0,0,0
439,0,0,10.29,-46.7,143.84,0,0,0,0
440,0,0,10.33,-46.54,144.83,0,0,0,0
441,0,0,10.37,-46.38,145.81,0,0,0,0
442,0,0,10.41,-46.22,146.8,0,0,0,0
443,0,0,10.45,-46.06,147.79,0,0,0,0
444,0,0,10.49,-45.91,148.77,0,0,0,0
445,0,0,10.54,-45.75,149.76,0,0,0,0
446,0,0,10.58,-45.6,150.75,0,0,0,0
447,0,0,10.52,-45.13,151.63,0,0,0,0
448,0,0,10.45,-44.44,152.35,0,0,0,0
449,0,0,10.38,-43.6,152.88,0,0,0,0
450,0,0,10.31,-42.66,153.24,0,0,0,0
451,0,0,10.24,-41.69,153.47,0,0,0,0
452,0,0,10.17,-40.7,153.6,0,0,0,0
453,0,0,10.11,-39.71,153.65,0,0,0,0
454,0,0,10.04,-38.71,153.64,0,0,0,0
455,0,0,9.98,-37.71,153.58,0,0,0,0
456,0,0,9.92,-36.72,153.49,0,0,0,0
457,0,0,9.86,-35.73,153.38,0,0,0,0
458,0,0,9.8,-34.74,153.24,0,0,0,0
459,0,0,9.75,-33.75,153.09,0,0,0,0
460,0,0,9.71,-32.77,152.92,0,0,0,0
461,0,0,9.68,-31.78,152.76,0,0,0,0
462,0,0,9.64,-30.79,152.6,0,0,0,0
463,0,0,9.6,-29.81,152.43,0,0,0,0
464,0,0,9.57,-28.82,152.27,0,0,0,0
465,0,0,9.53,-27.84,152.11,0,0,0,0
466,0,0,9.48,-26.85,151.94,0,0,0,0
467,0,0,9.43,-25.87,151.78,0,0,0,0
468,0,0,9.38,-24.88,151.62,0,0,0,0
469,0,0,9.33,-23.9,151.45,0,0,0,0
470,0,0,9.28,-22.91,151.29,0,0,0,0
471,0,0,9.23,-21.92,151.13,0,0,0,0
472,0,0,9.18,-20.94,150.96,0,0,0,0
473,0,0,9.13,-19.95,150.8,0,0,0,0
474,0,0,9.08,-18.97,150.64,0,0,0,0
475,0,0,9.03,-17.98,150.47,0,0,0,0
476,0,0,8.98,-17,150.31,0,0,0,0
477,0,0,8.93,-16.01,150.14,0,0,0,0
478,0,0,8.88,-15.03,149.98,0,0,0,0
479,0,0,8.83,-14.04,149.82,0,0,0,0
480,0,0,8.78,-13.06,149.65,0,0,0,0
481,0,0,8.73,-12.07,149.49,0,0,0,0
482,0,0,8.68,-11.09,149.33,0,0,0,0
483,0,0,8.63,-10.1,149.16,0,0,0,0
484,0,0,8.58,-9.12,149,0,0,0,0
485,0,0,8.53,-8.13,148.84,0,0,0,0
486,0,0,8.48,-7.15,148.67,0,0,0,0
487,0,0,8.43,-6.16,148.51,0,0,0,0
488,0,0,8.38,-5.17,148.35,0,0,0,0
489,0,0,8.33,-4.19,148.18,0,0,0,0
490,0,0,8.28,-3.2,148.02,0,0,0,0
491,0,0,8.22,-2.22,147.86,0,0,0,0
492,0,0,8.17,-1.23,147.69,0,0,0,0
493,0,0,8.12,-0.25,147.53,0,0,0,0
494,0,0,8.07,0.74,147.37,0,0,0,0
495,0,0,8.02,1.72,147.2,0,0,0,0
496,0,0,7.97,2.71,147.04,0,0,0,0
497,0,0,7.92,3.69,146.88,0,0,0,0
498,0,0,7.87,4.68,146.71,0,0,0,0
499,0,0,7.82,5.66,146.55,0,0,0,0
500,0,0,7.77,6.65,146.39,0,0,0,0
501,0,0,7.72,7.63,146.22,0,0,0,0
502,0,0,7.67,8.62,146.06,0,0,0,0
503,0,0,7.62,9.6,145.9,0,0,0,0
504,0,0,7.57,10.59,145.73,0,0,0,0
505,0,0,7.52,11.57,145.57,0,0,0,0
506,0,0,7.47,12.56,145.4,0,0,0,0
507,0,0,7.44,13.21,145.3,0,0,0,0
508,0,0,7.44,13.21,145.3,0,0,0,0
