PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
333,0,0,0,10.66,17.14,0,0,0,0
334,0,0,0,10.02,16.37,0,0,0,0
335,0,0,0,9.37,15.61,0,0,0,0
336,0,0,0,8.73,14.84,0,0,0,0
337,0,0,0,8.08,14.09,0,0,0,0
338,0,0,0,7.44,13.32,0,0,0,0
339,0,0,0,6.79,12.56,0,0,0,0
340,0,0,0,6.15,11.79,0,0,0,0
341,0,0,0,5.5,11.03,0,0,0,0
342,0,0,0,4.86,10.26,0,0,0,0
343,0,0,0,4.21,9.5,0,0,0,0
344,0,0,0,3.57,8.74,0,0,0,0
345,0,0,0,2.92,7.97,0,0,0,0
346,0,0,0,2.28,7.21,0,0,0,0
347,0,0,0,1.63,6.44,0,0,0,0
348,0,0,0,0.99,5.68,0,0,0,0
349,0,0,0,0.34,4.91,0,0,0,0
350,0,0,0,-0.3,4.15,0,0,0,0
351,0,0,0,-0.95,3.39,0,0,0,0
352,0,0,0,-1.59,2.63,0,0,0,0
353,0,0,0,-2.24,1.86,0,0,0,0
354,0,0,0,-2.88,1.09,0,0,0,0
355,0,0,0,-3.53,0.33,0,0,0,0
356,0,0,0,-4.17,-0.44,0,0,0,0
357,0,0,0,-4.82,-1.19,0,0,0,0
358,0,0,0,-5.46,-1.96,0,0,0,0
359,0,0,0,-6.11,-2.72,0,0,0,0
360,0,0,0,-6.75,-3.49,0,0,0,0
361,0,0,0,-7.4,-4.25,0,0,0,0
362,0,0,0,-8.05,-5.01,0,0,0,0
363,0,0,0,-8.69,-5.78,0,0,0,0
364,0,0,0,-9.34,-6.54,0,0,0,0
365,0,0,0,-9.98,-7.3,0,0,0,0
366,0,0,0,-10.04,-7.37,0,0,0,0
367,0,0,0,-10.64,-8.17,0,0,0,0
368,0,0,0,-11.25,-8.96,0,0,0,0
369,0,0,0,-11.88,-9.74,0,0,0,0
370,0,0,0,-12.52,-10.51,0,0,0,0
371,0,0,0,-13.2,-11.25,0,0,0,0
372,0,0,0,-13.99,-11.86,0,0,0,0
